Date,Close,Ticker
2021-08-20,88.940002,ORCL
2021-08-23,89.120003,ORCL
2021-08-24,88.550003,ORCL
2021-08-25,88.620003,ORCL
2021-08-26,88.720001,ORCL
2021-08-27,89.349998,ORCL
2021-08-30,89.449997,ORCL
2021-08-31,89.129997,ORCL
2021-09-01,89.949997,ORCL
2021-09-02,89.800003,ORCL
2021-09-03,90.0,ORCL
2021-09-07,88.720001,ORCL
2021-09-08,89.470001,ORCL
2021-09-09,89.540001,ORCL
2021-09-10,89.68,ORCL
2021-09-13,88.889999,ORCL
2021-09-14,86.389999,ORCL
2021-09-15,87.730003,ORCL
2021-09-16,87.25,ORCL
2021-09-17,86.389999,ORCL
2021-09-20,86.169998,ORCL
2021-09-21,86.919998,ORCL
2021-09-22,88.440002,ORCL
2021-09-23,89.419998,ORCL
2021-09-24,89.940002,ORCL
2021-09-27,91.040001,ORCL
2021-09-28,90.489998,ORCL
2021-09-29,91.25,ORCL
2021-09-30,87.129997,ORCL
2021-10-01,89.739998,ORCL
2021-10-04,89.260002,ORCL
2021-10-05,91.489998,ORCL
2021-10-06,91.339996,ORCL
2021-10-07,92.309998,ORCL
2021-10-08,94.389999,ORCL
2021-10-11,95.290001,ORCL
2021-10-12,95.57,ORCL
2021-10-13,96.400002,ORCL
2021-10-14,95.279999,ORCL
2021-10-15,95.330002,ORCL
2021-10-18,96.510002,ORCL
2021-10-19,97.059998,ORCL
2021-10-20,96.639999,ORCL
2021-10-21,96.300003,ORCL
2021-10-22,98.25,ORCL
2021-10-25,97.889999,ORCL
2021-10-26,96.980003,ORCL
2021-10-27,96.029999,ORCL
2021-10-28,96.230003,ORCL
2021-10-29,95.940002,ORCL
2021-11-01,94.379997,ORCL
2021-11-02,95.870003,ORCL
2021-11-03,96.150002,ORCL
2021-11-04,95.629997,ORCL
2021-11-05,94.949997,ORCL
2021-11-08,95.139999,ORCL
2021-11-09,94.589996,ORCL
2021-11-10,93.830002,ORCL
2021-11-11,94.040001,ORCL
2021-11-12,93.540001,ORCL
2021-11-15,94.019997,ORCL
2021-11-16,95.610001,ORCL
2021-11-17,95.330002,ORCL
2021-11-18,94.660004,ORCL
2021-11-19,93.970001,ORCL
2021-11-22,94.610001,ORCL
2021-11-23,92.940002,ORCL
2021-11-24,93.580002,ORCL
2021-11-26,92.330002,ORCL
2021-11-29,92.940002,ORCL
2021-11-30,90.739998,ORCL
2021-12-01,89.75,ORCL
2021-12-02,89.989998,ORCL
2021-12-03,88.239998,ORCL
2021-12-06,88.940002,ORCL
2021-12-07,90.050003,ORCL
2021-12-08,88.940002,ORCL
2021-12-09,88.769997,ORCL
2021-12-10,102.629997,ORCL
2021-12-13,100.889999,ORCL
2021-12-14,99.889999,ORCL
2021-12-15,103.650002,ORCL
2021-12-16,103.220001,ORCL
2021-12-17,96.620003,ORCL
2021-12-20,91.639999,ORCL
2021-12-21,91.510002,ORCL
2021-12-22,89.860001,ORCL
2021-12-23,89.720001,ORCL
2021-12-27,89.540001,ORCL
2021-12-28,88.650002,ORCL
2021-12-29,88.209999,ORCL
2021-12-30,88.010002,ORCL
2021-12-31,87.209999,ORCL
2022-01-03,87.900002,ORCL
2022-01-04,88.839996,ORCL
2022-01-05,86.459999,ORCL
2022-01-06,86.339996,ORCL
2022-01-07,87.510002,ORCL
2022-01-10,89.279999,ORCL
2022-01-11,88.480003,ORCL
2022-01-12,88.309998,ORCL
2022-01-13,87.790001,ORCL
2022-01-14,87.690002,ORCL
2022-01-18,85.550003,ORCL
2022-01-19,83.379997,ORCL
2022-01-20,82.720001,ORCL
2022-01-21,82.220001,ORCL
2022-01-24,82.419998,ORCL
2022-01-25,81.07,ORCL
2022-01-26,79.589996,ORCL
2022-01-27,79.779999,ORCL
2022-01-28,80.480003,ORCL
2022-01-31,81.160004,ORCL
2022-02-01,81.040001,ORCL
2022-02-02,82.5,ORCL
2022-02-03,81.940002,ORCL
2022-02-04,82.110001,ORCL
2022-02-07,80.739998,ORCL
2022-02-08,80.790001,ORCL
2022-02-09,83.449997,ORCL
2022-02-10,81.849998,ORCL
2022-02-11,79.75,ORCL
2022-02-14,78.949997,ORCL
2022-02-15,79.769997,ORCL
2022-02-16,79.190002,ORCL
2022-02-17,75.529999,ORCL
2022-02-18,74.57,ORCL
2022-02-22,74.120003,ORCL
2022-02-23,72.470001,ORCL
2022-02-24,74.809998,ORCL
2022-02-25,76.349998,ORCL
2022-02-28,75.970001,ORCL
2022-03-01,76.010002,ORCL
2022-03-02,78.279999,ORCL
2022-03-03,78.25,ORCL
2022-03-04,76.489998,ORCL
2022-03-07,74.32,ORCL
2022-03-08,73.330002,ORCL
2022-03-09,76.099998,ORCL
2022-03-10,76.650002,ORCL
2022-03-11,77.82,ORCL
2022-03-14,77.07,ORCL
2022-03-15,80.599998,ORCL
2022-03-16,79.959999,ORCL
2022-03-17,80.599998,ORCL
2022-03-18,81.68,ORCL
2022-03-21,80.959999,ORCL
2022-03-22,81.800003,ORCL
2022-03-23,80.389999,ORCL
2022-03-24,82.239998,ORCL
2022-03-25,81.730003,ORCL
2022-03-28,83.599998,ORCL
2022-03-29,84.290001,ORCL
2022-03-30,83.360001,ORCL
2022-03-31,82.730003,ORCL
2022-04-01,82.010002,ORCL
2022-04-04,84.07,ORCL
2022-04-05,82.940002,ORCL
2022-04-06,82.120003,ORCL
2022-04-07,81.540001,ORCL
2022-04-08,80.940002,ORCL
2022-04-11,79.760002,ORCL
2022-04-12,79.330002,ORCL
2022-04-13,79.75,ORCL
2022-04-14,79.449997,ORCL
2022-04-18,78.220001,ORCL
2022-04-19,79.559998,ORCL
2022-04-20,80.290001,ORCL
2022-04-21,79.480003,ORCL
2022-04-22,76.209999,ORCL
2022-04-25,76.980003,ORCL
2022-04-26,74.510002,ORCL
2022-04-27,74.760002,ORCL
2022-04-28,76.139999,ORCL
2022-04-29,73.400002,ORCL
2022-05-02,74.0,ORCL
2022-05-03,73.290001,ORCL
2022-05-04,75.209999,ORCL
2022-05-05,72.800003,ORCL
2022-05-06,72.489998,ORCL
2022-05-09,71.540001,ORCL
2022-05-10,72.529999,ORCL
2022-05-11,71.029999,ORCL
2022-05-12,70.730003,ORCL
2022-05-13,71.169998,ORCL
2022-05-16,69.709999,ORCL
2022-05-17,71.879997,ORCL
2022-05-18,68.300003,ORCL
2022-05-19,67.040001,ORCL
2022-05-20,68.629997,ORCL
2022-05-23,70.040001,ORCL
2022-05-24,69.029999,ORCL
2022-05-25,69.830002,ORCL
2022-05-26,71.660004,ORCL
2022-05-27,72.779999,ORCL
2022-05-31,71.919998,ORCL
2022-06-01,71.599998,ORCL
2022-06-02,73.139999,ORCL
2022-06-03,71.790001,ORCL
2022-06-06,72.970001,ORCL
2022-06-07,72.690002,ORCL
2022-06-08,71.379997,ORCL
2022-06-09,69.220001,ORCL
2022-06-10,67.139999,ORCL
2022-06-13,64.050003,ORCL
2022-06-14,70.720001,ORCL
2022-06-15,69.699997,ORCL
2022-06-16,68.709999,ORCL
2022-06-17,67.720001,ORCL
2022-06-21,67.68,ORCL
2022-06-22,66.529999,ORCL
2022-06-23,67.629997,ORCL
2022-06-24,70.699997,ORCL
2022-06-27,70.410004,ORCL
2022-06-28,68.580002,ORCL
2022-06-29,69.209999,ORCL
2022-06-30,69.870003,ORCL
2022-07-01,70.870003,ORCL
2022-07-05,71.989998,ORCL
2022-07-06,71.660004,ORCL
2022-07-07,71.830002,ORCL
2022-07-08,71.870003,ORCL
2022-07-11,71.57,ORCL
2022-07-12,70.410004,ORCL
2022-07-13,70.029999,ORCL
2022-07-14,69.449997,ORCL
2022-07-15,70.739998,ORCL
2022-07-18,70.209999,ORCL
2022-07-19,72.239998,ORCL
2022-07-20,72.589996,ORCL
2022-07-21,74.540001,ORCL
2022-07-22,74.900002,ORCL
2022-07-25,74.860001,ORCL
2022-07-26,74.029999,ORCL
2022-07-27,75.870003,ORCL
2022-07-28,77.040001,ORCL
2022-07-29,77.839996,ORCL
2022-08-01,77.440002,ORCL
2022-08-02,76.349998,ORCL
2022-08-03,77.370003,ORCL
2022-08-04,77.400002,ORCL
2022-08-05,77.349998,ORCL
2022-08-08,76.470001,ORCL
2022-08-09,76.769997,ORCL
2022-08-10,77.540001,ORCL
2022-08-11,77.160004,ORCL
2022-08-12,79.150002,ORCL
2022-08-15,79.110001,ORCL
2022-08-16,79.519997,ORCL
2022-08-17,79.25,ORCL
2022-08-18,79.32,ORCL
2022-08-19,78.660004,ORCL
2021-08-20,304.359985,MSFT
2021-08-23,304.649994,MSFT
2021-08-24,302.619995,MSFT
2021-08-25,302.01001,MSFT
2021-08-26,299.089996,MSFT
2021-08-27,299.720001,MSFT
2021-08-30,303.589996,MSFT
2021-08-31,301.880005,MSFT
2021-09-01,301.829987,MSFT
2021-09-02,301.149994,MSFT
2021-09-03,301.140015,MSFT
2021-09-07,300.179993,MSFT
2021-09-08,300.209991,MSFT
2021-09-09,297.25,MSFT
2021-09-10,295.709991,MSFT
2021-09-13,296.98999,MSFT
2021-09-14,299.790009,MSFT
2021-09-15,304.820007,MSFT
2021-09-16,305.220001,MSFT
2021-09-17,299.869995,MSFT
2021-09-20,294.299988,MSFT
2021-09-21,294.799988,MSFT
2021-09-22,298.579987,MSFT
2021-09-23,299.559998,MSFT
2021-09-24,299.350006,MSFT
2021-09-27,294.170013,MSFT
2021-09-28,283.519989,MSFT
2021-09-29,284.0,MSFT
2021-09-30,281.920013,MSFT
2021-10-01,289.100006,MSFT
2021-10-04,283.109985,MSFT
2021-10-05,288.76001,MSFT
2021-10-06,293.109985,MSFT
2021-10-07,294.850006,MSFT
2021-10-08,294.850006,MSFT
2021-10-11,294.230011,MSFT
2021-10-12,292.880005,MSFT
2021-10-13,296.309998,MSFT
2021-10-14,302.75,MSFT
2021-10-15,304.209991,MSFT
2021-10-18,307.290009,MSFT
2021-10-19,308.230011,MSFT
2021-10-20,307.410004,MSFT
2021-10-21,310.76001,MSFT
2021-10-22,309.160004,MSFT
2021-10-25,308.130005,MSFT
2021-10-26,310.109985,MSFT
2021-10-27,323.170013,MSFT
2021-10-28,324.350006,MSFT
2021-10-29,331.619995,MSFT
2021-11-01,329.369995,MSFT
2021-11-02,333.130005,MSFT
2021-11-03,334.0,MSFT
2021-11-04,336.440002,MSFT
2021-11-05,336.059998,MSFT
2021-11-08,336.98999,MSFT
2021-11-09,335.950012,MSFT
2021-11-10,330.799988,MSFT
2021-11-11,332.429993,MSFT
2021-11-12,336.720001,MSFT
2021-11-15,336.070007,MSFT
2021-11-16,339.51001,MSFT
2021-11-17,339.119995,MSFT
2021-11-18,341.269989,MSFT
2021-11-19,343.109985,MSFT
2021-11-22,339.829987,MSFT
2021-11-23,337.679993,MSFT
2021-11-24,337.910004,MSFT
2021-11-26,329.679993,MSFT
2021-11-29,336.630005,MSFT
2021-11-30,330.589996,MSFT
2021-12-01,330.079987,MSFT
2021-12-02,329.48999,MSFT
2021-12-03,323.01001,MSFT
2021-12-06,326.190002,MSFT
2021-12-07,334.920013,MSFT
2021-12-08,334.970001,MSFT
2021-12-09,333.100006,MSFT
2021-12-10,342.540009,MSFT
2021-12-13,339.399994,MSFT
2021-12-14,328.339996,MSFT
2021-12-15,334.649994,MSFT
2021-12-16,324.899994,MSFT
2021-12-17,323.799988,MSFT
2021-12-20,319.910004,MSFT
2021-12-21,327.290009,MSFT
2021-12-22,333.200012,MSFT
2021-12-23,334.690002,MSFT
2021-12-27,342.450012,MSFT
2021-12-28,341.25,MSFT
2021-12-29,341.950012,MSFT
2021-12-30,339.320007,MSFT
2021-12-31,336.320007,MSFT
2022-01-03,334.75,MSFT
2022-01-04,329.01001,MSFT
2022-01-05,316.380005,MSFT
2022-01-06,313.880005,MSFT
2022-01-07,314.040009,MSFT
2022-01-10,314.269989,MSFT
2022-01-11,314.980011,MSFT
2022-01-12,318.269989,MSFT
2022-01-13,304.799988,MSFT
2022-01-14,310.200012,MSFT
2022-01-18,302.649994,MSFT
2022-01-19,303.329987,MSFT
2022-01-20,301.600006,MSFT
2022-01-21,296.029999,MSFT
2022-01-24,296.369995,MSFT
2022-01-25,288.48999,MSFT
2022-01-26,296.709991,MSFT
2022-01-27,299.839996,MSFT
2022-01-28,308.26001,MSFT
2022-01-31,310.980011,MSFT
2022-02-01,308.76001,MSFT
2022-02-02,313.459991,MSFT
2022-02-03,301.25,MSFT
2022-02-04,305.940002,MSFT
2022-02-07,300.950012,MSFT
2022-02-08,304.559998,MSFT
2022-02-09,311.209991,MSFT
2022-02-10,302.380005,MSFT
2022-02-11,295.040009,MSFT
2022-02-14,295.0,MSFT
2022-02-15,300.470001,MSFT
2022-02-16,299.5,MSFT
2022-02-17,290.730011,MSFT
2022-02-18,287.929993,MSFT
2022-02-22,287.720001,MSFT
2022-02-23,280.269989,MSFT
2022-02-24,294.589996,MSFT
2022-02-25,297.309998,MSFT
2022-02-28,298.790009,MSFT
2022-03-01,294.950012,MSFT
2022-03-02,300.190002,MSFT
2022-03-03,295.920013,MSFT
2022-03-04,289.859985,MSFT
2022-03-07,278.910004,MSFT
2022-03-08,275.850006,MSFT
2022-03-09,288.5,MSFT
2022-03-10,285.589996,MSFT
2022-03-11,280.070007,MSFT
2022-03-14,276.440002,MSFT
2022-03-15,287.149994,MSFT
2022-03-16,294.390015,MSFT
2022-03-17,295.220001,MSFT
2022-03-18,300.429993,MSFT
2022-03-21,299.160004,MSFT
2022-03-22,304.059998,MSFT
2022-03-23,299.48999,MSFT
2022-03-24,304.100006,MSFT
2022-03-25,303.679993,MSFT
2022-03-28,310.700012,MSFT
2022-03-29,315.410004,MSFT
2022-03-30,313.859985,MSFT
2022-03-31,308.309998,MSFT
2022-04-01,309.420013,MSFT
2022-04-04,314.970001,MSFT
2022-04-05,310.880005,MSFT
2022-04-06,299.5,MSFT
2022-04-07,301.369995,MSFT
2022-04-08,296.970001,MSFT
2022-04-11,285.26001,MSFT
2022-04-12,282.059998,MSFT
2022-04-13,287.619995,MSFT
2022-04-14,279.829987,MSFT
2022-04-18,280.519989,MSFT
2022-04-19,285.299988,MSFT
2022-04-20,286.359985,MSFT
2022-04-21,280.809998,MSFT
2022-04-22,274.029999,MSFT
2022-04-25,280.720001,MSFT
2022-04-26,270.220001,MSFT
2022-04-27,283.220001,MSFT
2022-04-28,289.630005,MSFT
2022-04-29,277.519989,MSFT
2022-05-02,284.470001,MSFT
2022-05-03,281.779999,MSFT
2022-05-04,289.980011,MSFT
2022-05-05,277.350006,MSFT
2022-05-06,274.730011,MSFT
2022-05-09,264.579987,MSFT
2022-05-10,269.5,MSFT
2022-05-11,260.549988,MSFT
2022-05-12,255.350006,MSFT
2022-05-13,261.119995,MSFT
2022-05-16,261.5,MSFT
2022-05-17,266.820007,MSFT
2022-05-18,254.080002,MSFT
2022-05-19,253.139999,MSFT
2022-05-20,252.559998,MSFT
2022-05-23,260.649994,MSFT
2022-05-24,259.619995,MSFT
2022-05-25,262.519989,MSFT
2022-05-26,265.899994,MSFT
2022-05-27,273.23999,MSFT
2022-05-31,271.869995,MSFT
2022-06-01,272.420013,MSFT
2022-06-02,274.579987,MSFT
2022-06-03,270.019989,MSFT
2022-06-06,268.75,MSFT
2022-06-07,272.5,MSFT
2022-06-08,270.410004,MSFT
2022-06-09,264.790009,MSFT
2022-06-10,252.990005,MSFT
2022-06-13,242.259995,MSFT
2022-06-14,244.490005,MSFT
2022-06-15,251.759995,MSFT
2022-06-16,244.970001,MSFT
2022-06-17,247.649994,MSFT
2022-06-21,253.740005,MSFT
2022-06-22,253.130005,MSFT
2022-06-23,258.859985,MSFT
2022-06-24,267.700012,MSFT
2022-06-27,264.890015,MSFT
2022-06-28,256.480011,MSFT
2022-06-29,260.26001,MSFT
2022-06-30,256.829987,MSFT
2022-07-01,259.579987,MSFT
2022-07-05,262.850006,MSFT
2022-07-06,266.209991,MSFT
2022-07-07,268.399994,MSFT
2022-07-08,267.660004,MSFT
2022-07-11,264.51001,MSFT
2022-07-12,253.669998,MSFT
2022-07-13,252.720001,MSFT
2022-07-14,254.080002,MSFT
2022-07-15,256.720001,MSFT
2022-07-18,254.25,MSFT
2022-07-19,259.529999,MSFT
2022-07-20,262.269989,MSFT
2022-07-21,264.839996,MSFT
2022-07-22,260.359985,MSFT
2022-07-25,258.829987,MSFT
2022-07-26,251.899994,MSFT
2022-07-27,268.73999,MSFT
2022-07-28,276.410004,MSFT
2022-07-29,280.73999,MSFT
2022-08-01,278.01001,MSFT
2022-08-02,274.820007,MSFT
2022-08-03,282.470001,MSFT
2022-08-04,283.649994,MSFT
2022-08-05,282.910004,MSFT
2022-08-08,280.320007,MSFT
2022-08-09,282.299988,MSFT
2022-08-10,289.160004,MSFT
2022-08-11,287.019989,MSFT
2022-08-12,291.910004,MSFT
2022-08-15,293.470001,MSFT
2022-08-16,292.709991,MSFT
2022-08-17,291.320007,MSFT
2022-08-18,290.170013,MSFT
2022-08-19,286.149994,MSFT
2021-08-20,159.997498,MAZN
2021-08-23,163.293503,MAZN
2021-08-24,165.289001,MAZN
2021-08-25,164.959,MAZN
2021-08-26,165.800003,MAZN
2021-08-27,167.481506,MAZN
2021-08-30,171.078506,MAZN
2021-08-31,173.539505,MAZN
2021-09-01,173.949997,MAZN
2021-09-02,173.156006,MAZN
2021-09-03,173.902496,MAZN
2021-09-07,175.464493,MAZN
2021-09-08,176.274994,MAZN
2021-09-09,174.207993,MAZN
2021-09-10,173.457504,MAZN
2021-09-13,172.858505,MAZN
2021-09-14,172.5,MAZN
2021-09-15,173.789505,MAZN
2021-09-16,174.412003,MAZN
2021-09-17,173.126007,MAZN
2021-09-20,167.786499,MAZN
2021-09-21,167.181503,MAZN
2021-09-22,169.002502,MAZN
2021-09-23,170.800003,MAZN
2021-09-24,171.276001,MAZN
2021-09-27,170.289993,MAZN
2021-09-28,165.798004,MAZN
2021-09-29,165.056,MAZN
2021-09-30,164.251999,MAZN
2021-10-01,164.162994,MAZN
2021-10-04,159.488998,MAZN
2021-10-05,161.050003,MAZN
2021-10-06,163.100494,MAZN
2021-10-07,165.121506,MAZN
2021-10-08,164.431,MAZN
2021-10-11,162.315002,MAZN
2021-10-12,162.366501,MAZN
2021-10-13,164.214005,MAZN
2021-10-14,164.992996,MAZN
2021-10-15,170.451004,MAZN
2021-10-18,172.337006,MAZN
2021-10-19,172.207504,MAZN
2021-10-20,170.753006,MAZN
2021-10-21,171.750504,MAZN
2021-10-22,166.777496,MAZN
2021-10-25,166.018494,MAZN
2021-10-26,168.803497,MAZN
2021-10-27,169.624496,MAZN
2021-10-28,172.328506,MAZN
2021-10-29,168.621506,MAZN
2021-11-01,165.905502,MAZN
2021-11-02,165.637497,MAZN
2021-11-03,169.199997,MAZN
2021-11-04,173.850006,MAZN
2021-11-05,175.949493,MAZN
2021-11-08,174.449005,MAZN
2021-11-09,178.811493,MAZN
2021-11-10,174.102493,MAZN
2021-11-11,173.625,MAZN
2021-11-12,176.257507,MAZN
2021-11-15,177.283997,MAZN
2021-11-16,177.035004,MAZN
2021-11-17,177.449997,MAZN
2021-11-18,184.802994,MAZN
2021-11-19,183.828506,MAZN
2021-11-22,178.628494,MAZN
2021-11-23,179.001999,MAZN
2021-11-24,179.020493,MAZN
2021-11-26,175.227997,MAZN
2021-11-29,178.078506,MAZN
2021-11-30,175.3535,MAZN
2021-12-01,172.186005,MAZN
2021-12-02,171.867996,MAZN
2021-12-03,169.489502,MAZN
2021-12-06,171.3685,MAZN
2021-12-07,176.164505,MAZN
2021-12-08,176.158005,MAZN
2021-12-09,174.171005,MAZN
2021-12-10,172.212006,MAZN
2021-12-13,169.567505,MAZN
2021-12-14,169.091507,MAZN
2021-12-15,173.315002,MAZN
2021-12-16,168.871002,MAZN
2021-12-17,170.017502,MAZN
2021-12-20,167.078995,MAZN
2021-12-21,170.417007,MAZN
2021-12-22,171.037003,MAZN
2021-12-23,171.068497,MAZN
2021-12-27,169.669495,MAZN
2021-12-28,170.660995,MAZN
2021-12-29,169.201004,MAZN
2021-12-30,168.644501,MAZN
2021-12-31,166.716995,MAZN
2022-01-03,170.404495,MAZN
2022-01-04,167.522003,MAZN
2022-01-05,164.356995,MAZN
2022-01-06,163.253998,MAZN
2022-01-07,162.554001,MAZN
2022-01-10,161.485992,MAZN
2022-01-11,165.362,MAZN
2022-01-12,165.207001,MAZN
2022-01-13,161.214005,MAZN
2022-01-14,162.138,MAZN
2022-01-18,158.917496,MAZN
2022-01-19,156.298996,MAZN
2022-01-20,151.667496,MAZN
2022-01-21,142.643005,MAZN
2022-01-24,144.544006,MAZN
2022-01-25,139.985992,MAZN
2022-01-26,138.872498,MAZN
2022-01-27,139.637497,MAZN
2022-01-28,143.977997,MAZN
2022-01-31,149.573502,MAZN
2022-02-01,151.193497,MAZN
2022-02-02,150.612503,MAZN
2022-02-03,138.845505,MAZN
2022-02-04,157.639496,MAZN
2022-02-07,157.935501,MAZN
2022-02-08,161.413498,MAZN
2022-02-09,161.189499,MAZN
2022-02-10,159.003494,MAZN
2022-02-11,153.293503,MAZN
2022-02-14,155.167007,MAZN
2022-02-15,156.510498,MAZN
2022-02-16,158.100494,MAZN
2022-02-17,154.652496,MAZN
2022-02-18,152.601501,MAZN
2022-02-22,150.197495,MAZN
2022-02-23,144.826996,MAZN
2022-02-24,151.358002,MAZN
2022-02-25,153.788498,MAZN
2022-02-28,153.563004,MAZN
2022-03-01,151.141998,MAZN
2022-03-02,152.052505,MAZN
2022-03-03,147.898499,MAZN
2022-03-04,145.641006,MAZN
2022-03-07,137.453003,MAZN
2022-03-08,136.014496,MAZN
2022-03-09,139.279007,MAZN
2022-03-10,146.817505,MAZN
2022-03-11,145.524506,MAZN
2022-03-14,141.852997,MAZN
2022-03-15,147.366501,MAZN
2022-03-16,153.104004,MAZN
2022-03-17,157.238998,MAZN
2022-03-18,161.250504,MAZN
2022-03-21,161.491501,MAZN
2022-03-22,164.889008,MAZN
2022-03-23,163.408005,MAZN
2022-03-24,163.649506,MAZN
2022-03-25,164.773499,MAZN
2022-03-28,168.990494,MAZN
2022-03-29,169.315002,MAZN
2022-03-30,166.300995,MAZN
2022-03-31,162.997498,MAZN
2022-04-01,163.559998,MAZN
2022-04-04,168.346497,MAZN
2022-04-05,164.054993,MAZN
2022-04-06,158.755997,MAZN
2022-04-07,157.7845,MAZN
2022-04-08,154.460495,MAZN
2022-04-11,151.121994,MAZN
2022-04-12,150.787506,MAZN
2022-04-13,155.541,MAZN
2022-04-14,151.706497,MAZN
2022-04-18,152.785004,MAZN
2022-04-19,158.115494,MAZN
2022-04-20,153.998001,MAZN
2022-04-21,148.296005,MAZN
2022-04-22,144.350006,MAZN
2022-04-25,146.074005,MAZN
2022-04-26,139.391006,MAZN
2022-04-27,138.167007,MAZN
2022-04-28,144.596497,MAZN
2022-04-29,124.281502,MAZN
2022-05-02,124.5,MAZN
2022-05-03,124.253502,MAZN
2022-05-04,125.928497,MAZN
2022-05-05,116.406998,MAZN
2022-05-06,114.772499,MAZN
2022-05-09,108.789001,MAZN
2022-05-10,108.859001,MAZN
2022-05-11,105.372002,MAZN
2022-05-12,106.930496,MAZN
2022-05-13,113.055,MAZN
2022-05-16,110.810501,MAZN
2022-05-17,115.3685,MAZN
2022-05-18,107.112503,MAZN
2022-05-19,107.319,MAZN
2022-05-20,107.591003,MAZN
2022-05-23,107.556999,MAZN
2022-05-24,104.099998,MAZN
2022-05-25,106.775002,MAZN
2022-05-26,111.077499,MAZN
2022-05-27,115.1465,MAZN
2022-05-31,120.209503,MAZN
2022-06-01,121.683998,MAZN
2022-06-02,125.511002,MAZN
2022-06-03,122.349998,MAZN
2022-06-06,124.790001,MAZN
2022-06-07,123.0,MAZN
2022-06-08,121.18,MAZN
2022-06-09,116.150002,MAZN
2022-06-10,109.650002,MAZN
2022-06-13,103.669998,MAZN
2022-06-14,102.309998,MAZN
2022-06-15,107.669998,MAZN
2022-06-16,103.660004,MAZN
2022-06-17,106.220001,MAZN
2022-06-21,108.68,MAZN
2022-06-22,108.949997,MAZN
2022-06-23,112.440002,MAZN
2022-06-24,116.459999,MAZN
2022-06-27,113.220001,MAZN
2022-06-28,107.400002,MAZN
2022-06-29,108.919998,MAZN
2022-06-30,106.209999,MAZN
2022-07-01,109.559998,MAZN
2022-07-05,113.5,MAZN
2022-07-06,114.330002,MAZN
2022-07-07,116.330002,MAZN
2022-07-08,115.540001,MAZN
2022-07-11,111.75,MAZN
2022-07-12,109.220001,MAZN
2022-07-13,110.400002,MAZN
2022-07-14,110.629997,MAZN
2022-07-15,113.550003,MAZN
2022-07-18,113.760002,MAZN
2022-07-19,118.209999,MAZN
2022-07-20,122.769997,MAZN
2022-07-21,124.629997,MAZN
2022-07-22,122.419998,MAZN
2022-07-25,121.139999,MAZN
2022-07-26,114.809998,MAZN
2022-07-27,120.970001,MAZN
2022-07-28,122.279999,MAZN
2022-07-29,134.949997,MAZN
2022-08-01,135.389999,MAZN
2022-08-02,134.160004,MAZN
2022-08-03,139.520004,MAZN
2022-08-04,142.570007,MAZN
2022-08-05,140.800003,MAZN
2022-08-08,139.410004,MAZN
2022-08-09,137.830002,MAZN
2022-08-10,142.690002,MAZN
2022-08-11,140.639999,MAZN
2022-08-12,143.550003,MAZN
2022-08-15,143.179993,MAZN
2022-08-16,144.779999,MAZN
2022-08-17,142.100006,MAZN
2022-08-18,142.300003,MAZN
2022-08-19,138.229996,MAZN
